전표일자,전표번호,계정코드,계정과목,차변금액,대변금액,거래처코드,입력사원,입력일자
20230123,94,40401,제품매출,0,545455,14767,1152,2023-01-25오전8:49:55
20230123,94,25500,부가세예수금,0,54545,14767,1152,2023-01-25오전8:49:55
20230123,3312,40100,상품매출,0,996000000,6534,1152,2023-01-25오전8:49:55
20230123,3312,25500,부가세예수금,0,99600000,6534,1152,2023-01-25오전8:49:55
20230123,3312,24000,컴퓨터소프트웨어,1095600000,0,6534,1152,2023-01-25오전8:49:55
20230124,36,10301,보통예금,2649690,0,91017,1152,2023-01-25오전8:49:55
20230124,36,10800,외상매출금,0,902000,89131,1152,2023-01-25오전8:49:55
20230124,36,10800,외상매출금,0,332090,11777,1152,2023-01-25오전8:49:55
20230124,36,10800,외상매출금,0,474000,89116,1152,2023-01-25오전8:58:05
20230124,36,10800,외상매출금,0,941600,89207,1152,2023-01-25오전8:58:05
20230124,49,10800,외상매출금,165000,0,7520,361,2023-01-25오후2:54:43
20230124,49,40100,상품매출,0,150000,7520,361,2023-01-25오후2:54:43
20230124,49,25500,부가세예수금,0,15000,7520,361,2023-01-25오후2:54:43
20230125,13,27200,미지급부가가치세,152476710,0,87715,361,2023-01-25오후2:54:43
20230125,13,10301,보통예금,0,152476710,91059,361,2023-01-25오후2:54:43
20230125,66,10800,외상매출금,88000,0,82520,361,2023-01-26오후1:33:57
20230125,66,40401,제품매출,0,80000,82520,361,2023-01-26오후1:33:57
20230125,66,25500,부가세예수금,0,8000,82520,361,2023-01-26오후1:33:57
20230125,111,10800,외상매출금,6600,0,11747,361,2023-01-26오후1:33:57
20230125,111,40401,제품매출,0,6000,11747,361,2023-01-26오후1:33:57
20230125,111,25500,부가세예수금,0,600,11747,361,2023-01-26오후1:33:57
20230125,183,10800,외상매출금,88000,0,2032,361,2023-01-26오후1:33:57
20230125,183,40401,제품매출,0,80000,2032,361,2023-01-26오후1:33:57
20230125,183,25500,부가세예수금,0,8000,2032,361,2023-01-26오후1:33:57
20230125,184,10800,외상매출금,55000,0,2046,361,2023-01-26오후1:33:57
20230125,184,40401,제품매출,0,50000,2046,361,2023-01-26오후1:33:57
20230125,184,25500,부가세예수금,0,5000,2046,361,2023-01-26오후1:33:57
20230125,215,10800,외상매출금,165000,0,82520,361,2023-01-26오후1:33:57
20230125,215,40401,제품매출,0,150000,82520,361,2023-01-26오후1:33:57
20230125,215,25500,부가세예수금,0,15000,82520,361,2023-01-26오후1:33:57
20230125,246,10800,외상매출금,99000,0,5456,361,2023-01-26오후1:33:57
20230125,246,40401,제품매출,0,90000,5456,361,2023-01-26오후1:33:57
20230125,246,25500,부가세예수금,0,9000,5456,361,2023-01-26오후1:33:57
20230125,273,10800,외상매출금,55000,0,9252,361,2023-01-26오후1:33:57
20230125,273,40401,제품매출,0,50000,9252,361,2023-01-26오후1:33:57
20230125,273,25500,부가세예수금,0,5000,9252,361,2023-01-26오후1:33:57
20230125,281,10800,외상매출금,44000,0,9492,361,2023-01-26오후1:33:57
20230125,281,40401,제품매출,0,40000,9492,361,2023-01-26오후1:33:57
20230125,281,25500,부가세예수금,0,4000,9492,361,2023-01-26오후1:33:57
20230125,511,10800,외상매출금,44000,0,89184,361,2023-01-26오후1:33:57
20230125,511,40401,제품매출,0,40000,89184,361,2023-01-26오후1:33:57
20230125,511,25500,부가세예수금,0,4000,89184,361,2023-01-26오후1:33:57
20230126,1,25100,외상매입금,64116795,0,80230,361,2023-01-26오후1:33:57
20230126,1,10301,보통예금,0,64116795,91059,361,2023-01-26오후1:33:57
20230126,53,10800,외상매출금,66000,0,13880,361,2023-01-31오후6:37:13
20230126,53,40401,제품매출,0,60000,13880,361,2023-01-31오후6:37:13
20230126,53,25500,부가세예수금,0,6000,13880,361,2023-01-31오후6:37:13
20230126,59,10301,보통예금,427761234,0,91059,361,2023-01-31오후6:37:13
20230126,59,10301,보통예금,0,5269000,91073,361,2023-01-31오후6:37:13
20230126,59,10301,보통예금,0,310748530,91005,361,2023-01-31오후6:37:13
20230126,59,10301,보통예금,0,7410500,91013,361,2023-01-31오후6:37:13
20230126,59,10301,보통예금,0,70000000,91018,361,2023-01-31오후6:37:13
20230126,59,10301,보통예금,0,8400000,91045,361,2023-01-31오후6:37:13
20230126,59,10301,보통예금,0,16836204,91050,361,2023-01-31오후6:37:13
20230126,59,10301,보통예금,0,2651000,91064,361,2023-01-31오후6:37:13
20230126,59,10301,보통예금,0,6446000,91954,361,2023-01-31오후6:37:13
20230126,95,84000,경상연구개발비,2900000,0,87136,361,2023-01-26오후1:41:11
20230126,95,25404,예수금(원천세),0,95700,0,361,2023-01-26오후1:41:11
20230126,95,10301,보통예금,0,2804300,91059,361,2023-01-26오후1:41:39
20230130,3238,40401,제품매출,0,865000000,2509,1446,2023-01-06오전11:05:29
20230130,3238,25500,부가세예수금,0,86500000,2509,1446,2023-01-06오전11:05:29
20230130,3238,10301,보통예금,951500000,0,2509,1446,2023-01-06오전11:05:29
20230131,12,83000,소모품비,80000,0,9629,1446,2023-01-06오전11:05:29
20230131,12,13500,부가세대급금,8000,0,9629,1446,2023-01-06오전11:05:29
20230131,12,25301,미지급금(일반),0,88000,9629,1446,2023-01-06오전11:05:30
20230131,26,53000,소모품비(제),9727,0,80472,1446,2023-01-09오후2:51:23
20230131,26,13500,부가세대급금,973,0,80472,1446,2023-01-09오후2:51:23
20230131,26,13300,선급비용,0,10700,80472,1446,2023-01-09오후2:51:23
20230131,66,60102,교재비(교),223740,0,82932,1446,2023-01-13오전8:56:34
20230131,66,13500,부가세대급금,0,0,82932,1446,2023-01-13오전8:56:34
20230131,66,25301,미지급금(일반),0,223740,82932,1446,2023-01-13오전8:56:35
20230131,124,25900,선수금,0,-44000,11859,1389,2023-01-17오후2:38:33
20230131,124,25301,미지급금(일반),0,44000,11859,1389,2023-01-17오후2:38:33
20230131,135,63100,지급수수료(교),121000,0,7758,1446,2023-01-18오전8:47:55
20230131,135,13500,부가세대급금,0,0,7758,1446,2023-01-18오전8:47:55
20230131,135,25301,미지급금(일반),0,121000,7758,1446,2023-01-18오전8:47:55
20230131,262,61100,복리후생비(교),77727,0,11382,1446,2023-01-12오전10:11:39
20230131,262,51100,복리후생비(제),785818,0,11382,1446,2023-01-12오전10:11:39
20230131,262,51100,복리후생비(제),48181,0,11382,1446,2023-01-12오전10:11:40
20230131,262,51100,복리후생비(제),70272,0,11382,1446,2023-01-12오전10:11:40
20230131,262,51100,복리후생비(제),10909,0,11382,1446,2023-01-12오전10:11:40
20230131,262,51100,복리후생비(제),129363,0,11382,1446,2023-01-12오전10:11:40
20230131,262,81100,복리후생비,84459,0,11382,1446,2023-01-12오전10:11:40
20230131,262,81100,복리후생비,239818,0,11382,1446,2023-01-12오전10:11:40
20230131,262,51100,복리후생비(제),67727,0,11382,1446,2023-01-12오전10:11:40
20230131,262,51100,복리후생비(제),55909,0,11382,1446,2023-01-12오전10:11:40
20230131,262,51100,복리후생비(제),124090,0,11382,1446,2023-01-12오전10:11:40
20230131,262,51100,복리후생비(제),61818,0,11382,1446,2023-01-12오전10:11:40
20230131,262,51100,복리후생비(제),99000,0,11382,1446,2023-01-12오전10:11:40
20230131,262,13500,부가세대급금,185509,0,11382,1446,2023-01-12오전10:11:40
20230131,262,25301,미지급금(일반),0,2040600,98614,1446,2023-01-12오전10:11:40
20230131,342,10800,외상매출금,242000,0,12588,1446,2023-01-31오전11:14:12
20230131,342,40401,제품매출,0,220000,12588,1446,2023-01-31오전11:14:12
20230131,342,25500,부가세예수금,0,22000,12588,1446,2023-01-31오전11:14:12
20230131,380,61900,건물관리비(교),126500,0,3982,1446,2023-01-31오전11:14:12
20230131,380,13500,부가세대급금,0,0,3982,1446,2023-01-31오전11:14:12
20230131,380,25301,미지급금(일반),0,126500,3982,1446,2023-01-31오전11:14:12
20230131,383,81500,수도광열비,20070,0,11185,1446,2023-01-31오전11:14:13
20230131,383,13500,부가세대급금,2007,0,11185,1446,2023-01-31오전11:14:13
20230131,383,25301,미지급금(일반),0,22077,11185,1446,2023-01-31오전11:14:13
20230131,415,53300,외주용역비(제),13200000,0,14097,1446,2023-01-31오전11:54:32
20230131,415,13500,부가세대급금,1320000,0,14097,1446,2023-01-31오전11:54:32
20230131,415,25100,외상매입금,0,14520000,14097,1446,2023-01-31오전11:54:32
20230131,435,51200,여비교통비(제),296000,0,71118,1446,2023-01-31오후1:26:50
20230131,435,25301,미지급금(일반),0,296000,71118,1446,2023-01-31오후1:26:50
20230131,435,51200,여비교통비(제),3500,0,71118,1446,2023-01-31오후1:29:26
20230131,435,25301,미지급금(일반),0,3500,71118,1446,2023-01-31오후1:29:26
20230131,467,10800,외상매출금,440000,0,12453,1446,2023-01-31오후7:06:48
20230131,467,40401,제품매출,0,400000,12453,1446,2023-01-31오후7:06:48
20230131,467,25500,부가세예수금,0,40000,12453,1446,2023-01-31오후7:06:48
20230131,542,53300,외주용역비(제),234000,0,12405,1446,2023-01-31오후7:06:48
20230131,542,13500,부가세대급금,23400,0,12405,1446,2023-01-31오후7:06:48
20230131,542,25100,외상매입금,0,257400,12405,1446,2023-01-31오후7:06:48
20230131,619,82200,차량유지비,2500,0,98566,1446,2023-02-01오전11:10:24
20230131,619,25301,미지급금(일반),0,2500,98566,1446,2023-02-01오전11:10:24
20230131,619,82200,차량유지비,1500,0,98566,1446,2023-02-01오전11:10:24
20230131,619,25301,미지급금(일반),0,1500,98566,1446,2023-02-01오전11:10:24
20230131,619,82200,차량유지비,6000,0,98566,1446,2023-02-01오전11:10:24
20230131,619,25301,미지급금(일반),0,6000,98566,1446,2023-02-01오전11:10:24
20230131,659,25900,선수금,31202357,0,14409,517,2023-02-01오후5:59:31
20230131,659,40401,제품매출,0,31202357,14409,517,2023-02-01오후5:59:31
20230131,725,12001,매출채권미수금(일반),18985710,0,87710,517,2023-02-01오후5:59:31
20230131,725,40700,교육수입,0,18985710,87710,517,2023-02-01오후5:59:31
20230131,773,51200,여비교통비(제),847070,0,71145,1446,2023-02-01오후7:07:44
20230131,773,25301,미지급금(일반),0,847070,71145,1446,2023-02-01오후7:07:44
20230131,895,53300,외주용역비(제),136364,0,12020,1389,2023-02-02오후1:34:02
20230131,895,13500,부가세대급금,13636,0,12020,1389,2023-02-02오후1:34:02
20230131,895,25100,외상매입금,0,150000,12020,1389,2023-02-02오후1:34:02
20230131,917,81301,접대비,180000,0,10396,1446,2023-02-02오후2:08:09
20230131,917,13500,부가세대급금,0,0,10396,1446,2023-02-02오후2:08:09
20230131,917,25301,미지급금(일반),0,180000,10396,1446,2023-02-02오후2:08:09
20230131,947,51100,복리후생비(제),149100,0,71407,1446,2023-02-02오후3:13:16
20230131,947,25301,미지급금(일반),0,149100,71407,1446,2023-02-02오후3:13:16
20230131,953,53000,소모품비(제),409000,0,80197,1446,2023-02-02오후3:21:50
20230131,953,13500,부가세대급금,40900,0,80197,1446,2023-02-02오후3:21:50
20230131,953,25301,미지급금(일반),0,449900,80197,1446,2023-02-02오후3:21:50
20230131,1052,84000,경상연구개발비,30000000,0,14781,1446,2023-02-03오전9:55:58
20230131,1052,13500,부가세대급금,3000000,0,14781,1446,2023-02-03오전9:55:58
20230131,1052,25301,미지급금(일반),0,33000000,14781,1446,2023-02-03오전9:55:58
20230131,1069,63300,외주용역비(교),27269693,0,12633,1389,2023-02-02오후5:46:08
20230131,1069,13500,부가세대급금,0,0,12633,1389,2023-02-02오후5:46:08
20230131,1069,25100,외상매입금,0,7269693,12633,1389,2023-02-02오후5:46:08
20230131,1069,13100,선급금,0,20000000,12633,1389,2023-02-03오전9:29:08
20230131,1105,83300,광고선전비,70862,0,2509,1446,2023-02-13오후5:13:25
20230131,1105,13500,부가세대급금,0,0,2509,1446,2023-02-13오후5:13:26
20230131,1105,25301,미지급금(일반),0,70862,2509,1446,2023-02-13오후5:13:26
20230131,3272,40100,상품매출,0,429000000,2073,1089,2023-02-01오후5:32:43
20230131,3272,25500,부가세예수금,0,42900000,2073,1089,2023-02-01오후5:32:43
20230131,3272,24000,컴퓨터소프트웨어,471900000,0,2073,1089,2023-02-01오후5:32:43
20230201,18,10301,보통예금,1401660,0,91050,1089,2023-02-01오후5:32:43
20230201,18,10800,외상매출금,0,220000,89363,1089,2023-02-01오후5:32:43
20230201,18,25900,선수금,0,39600,535,1089,2023-02-01오후5:32:43
20230201,18,10800,외상매출금,0,990000,5777,1089,2023-02-01오후5:32:43
20230201,18,25900,선수금,0,152060,535,1089,2023-02-01오후5:32:43
20230201,46,10301,보통예금,6647762,0,91003,1181,2023-02-01오후5:39:45
20230201,46,10800,외상매출금,0,797762,5777,1181,2023-02-01오후5:39:45
20230201,46,10800,외상매출금,0,250000,80903,1181,2023-02-01오후5:39:45
20230201,46,10800,외상매출금,0,2500000,80903,1181,2023-02-01오후5:39:45
20230201,46,10800,외상매출금,0,3100000,14496,1181,2023-02-01오후5:39:45
20230201,52,25900,선수금,5100000,0,12608,517,2023-02-15오전10:17:05
20230201,52,25900,선수금,9600000,0,82725,517,2023-02-15오전10:17:06
20230201,52,25900,선수금,270000,0,3644,517,2023-02-15오전10:17:06
20230201,52,25900,선수금,27768836,0,2,517,2023-02-15오전10:17:06
20230201,52,40700,교육수입,0,300000,12608,517,2023-02-15오전10:17:06
20230201,52,40700,교육수입,0,300000,12608,517,2023-02-15오전10:17:06
20230201,52,40700,교육수입,0,300000,12608,517,2023-02-15오전10:17:06
20230201,52,40700,교육수입,0,300000,12608,517,2023-02-15오전10:17:06
20230201,52,40700,교육수입,0,300000,12608,517,2023-02-15오전10:17:06
20230201,52,40700,교육수입,0,300000,12608,517,2023-02-15오전10:17:06
20230201,52,40700,교육수입,0,300000,12608,517,2023-02-15오전10:17:06
20230201,52,40700,교육수입,0,300000,12608,517,2023-02-15오전10:17:06
20230201,52,40700,교육수입,0,300000,12608,517,2023-02-15오전10:17:06
20230201,52,40700,교육수입,0,300000,12608,517,2023-02-15오전10:17:06
20230201,52,40700,교육수입,0,300000,12608,517,2023-02-15오전10:17:06
20230201,52,40700,교육수입,0,300000,12608,517,2023-02-15오전10:17:06
20230201,52,40700,교육수입,0,300000,12608,517,2023-02-15오전10:17:06
20230201,52,40700,교육수입,0,300000,12608,517,2023-02-15오전10:17:06
20230201,52,40700,교육수입,0,300000,12608,517,2023-02-15오전10:17:06
20230201,52,40700,교육수입,0,300000,12608,517,2023-02-15오전10:17:06
20230201,52,40700,교육수입,0,300000,12608,517,2023-02-15오전10:17:06
20230201,52,40700,교육수입,0,300000,82725,517,2023-02-15오전10:17:06
20230201,52,40700,교육수입,0,300000,82725,517,2023-02-15오전10:17:06
20230201,52,40700,교육수입,0,300000,82725,517,2023-02-15오전10:17:06
20230201,52,40700,교육수입,0,300000,82725,517,2023-02-15오전10:17:06
20230201,52,40700,교육수입,0,300000,82725,517,2023-02-15오전10:17:06
20230201,52,40700,교육수입,0,300000,82725,517,2023-02-15오전10:17:06
20230201,52,40700,교육수입,0,300000,82725,517,2023-02-15오전10:17:06
20230201,52,40700,교육수입,0,300000,82725,517,2023-02-15오전10:17:06
20230201,52,40700,교육수입,0,300000,82725,517,2023-02-15오전10:17:06
20230201,52,40700,교육수입,0,300000,82725,517,2023-02-15오전10:17:06
20230201,52,40700,교육수입,0,300000,82725,517,2023-02-15오전10:17:06
20230201,52,40700,교육수입,0,300000,82725,517,2023-02-15오전10:17:06
20230201,52,40700,교육수입,0,300000,82725,517,2023-02-15오전10:17:06
20230201,52,40700,교육수입,0,300000,82725,517,2023-02-15오전10:17:06
20230201,52,40700,교육수입,0,300000,82725,517,2023-02-15오전10:17:06
20230201,52,40700,교육수입,0,300000,82725,517,2023-02-15오전10:17:06
20230201,52,40700,교육수입,0,300000,82725,517,2023-02-15오전10:17:06
20230201,52,40700,교육수입,0,300000,82725,517,2023-02-15오전10:17:06
20230201,52,40700,교육수입,0,300000,82725,517,2023-02-15오전10:17:06
20230201,52,40700,교육수입,0,300000,82725,517,2023-02-15오전10:17:06
20230201,52,40700,교육수입,0,300000,82725,517,2023-02-15오전10:17:06
20230201,52,40700,교육수입,0,300000,82725,517,2023-02-15오전10:17:06
20230201,52,40700,교육수입,0,300000,82725,517,2023-02-15오전10:17:06
20230201,52,40700,교육수입,0,300000,82725,517,2023-02-15오전10:17:06
20230201,52,40700,교육수입,0,300000,82725,517,2023-02-15오전10:17:06
20230201,52,40700,교육수입,0,300000,82725,517,2023-02-15오전10:17:06
20230201,52,40700,교육수입,0,300000,82725,517,2023-02-15오전10:17:06
20230201,52,40700,교육수입,0,300000,82725,517,2023-02-15오전10:17:06
20230201,52,40700,교육수입,0,300000,82725,517,2023-02-15오전10:17:06
20230201,52,40700,교육수입,0,300000,82725,517,2023-02-15오전10:17:06
20230201,52,40700,교육수입,0,300000,82725,517,2023-02-15오전10:17:06
20230201,52,40700,교육수입,0,300000,82725,517,2023-02-15오전10:17:06
20230201,52,40700,교육수입,0,270000,3644,517,2023-02-15오전10:17:06
20230201,52,40700,교육수입,0,315000,2,517,2023-02-15오전10:17:06
20230201,52,40700,교육수입,0,354996,2,517,2023-02-15오전10:17:06
20230201,52,40700,교육수입,0,394440,2,517,2023-02-15오전10:17:06
20230201,52,40700,교육수입,0,78880,2,517,2023-02-15오전10:17:06
20230201,52,40700,교육수입,0,78880,2,517,2023-02-15오전10:17:06
20230201,52,40700,교육수입,0,394440,2,517,2023-02-15오전10:17:06
20230201,52,40700,교육수입,0,78880,2,517,2023-02-15오전10:17:06
